Date,District,PM2.5,PM10,NO2,SO2
18-07-13,Kolkata,-1,22.26,18.55,4.27
19-07-13,Kolkata,20,31.76,20.42,5.77
20-07-13,Kolkata,24,32.57,17.87,5.61
21-07-13,Kolkata,-1,15.49,18.72,4.88
22-07-13,Kolkata,-1,20.64,18.3,7.18
23-07-13,Kolkata,-1,19.79,14.45,4.62
24-07-13,Kolkata,-1,14.13,15.76,5.53
25-07-13,Kolkata,18,26.19,16.79,4.06
26-07-13,Kolkata,-1,22.73,23.17,5.11
27-07-13,Kolkata,-1,24.67,15.81,2.68
28-07-13,Kolkata,22,34.5,20.91,4.85
29-07-13,Kolkata,-1,50.64,32.56,11.24
30-07-13,Kolkata,-1,40.35,28.16,6.81
31-07-13,Kolkata,28,39.48,19.55,4.95
01-08-13,Kolkata,23,37.16,18.11,5.3
02-08-13,Kolkata,-1,25.94,12.15,6.86
03-08-13,Kolkata,26,36.79,17.76,4.43
04-08-13,Kolkata,21,40.13,21.64,6.27
05-08-13,Kolkata,-1,49.75,39.04,6.6
06-08-13,Kolkata,-1,27.77,19.49,4.11
07-08-13,Kolkata,16,28.58,19.69,5.31
08-08-13,Kolkata,18,29.52,20.88,4.03
09-08-13,Kolkata,-1,36.21,35.39,4.81
10-08-13,Kolkata,-1,36.21,39.03,5.84
11-08-13,Kolkata,24,37.41,24.27,5.57
12-08-13,Kolkata,29,44,26.56,5.68
13-08-13,Kolkata,-1,-1,-1,-1
14-08-13,Kolkata,-1,-1,-1,-1
15-08-13,Kolkata,-1,37.2,24.77,4.9
16-08-13,Kolkata,23,20.21,16.46,4.96
17-08-13,Kolkata,-1,27.98,17.96,3.46
18-08-13,Kolkata,21,34.25,22.61,5.88
19-08-13,Kolkata,-1,31.61,26.47,4.09
20-08-13,Kolkata,26,37.78,24.2,5.81
21-08-13,Kolkata,20,33.66,23.4,6.03
22-08-13,Kolkata,-1,16.16,19.71,4.76
23-08-13,Kolkata,18,29.77,18.92,3.88
24-08-13,Kolkata,25,38.02,21.35,4.64
25-08-13,Kolkata,-1,42.46,25.79,7.34
26-08-13,Kolkata,-1,37,31.04,5.52
27-08-13,Kolkata,-1,52.62,34.69,6.77
28-08-13,Kolkata,33,59.35,30.73,8.76
29-08-13,Kolkata,31,49.57,27.11,5.17
30-08-13,Kolkata,-1,25.49,28.99,2.47
31-08-13,Kolkata,24,46.92,23.63,6.02
01-09-13,Kolkata,27,59.49,25.3,5.65
02-09-13,Kolkata,-1,93.23,36.15,0.79
03-09-13,Kolkata,-1,82.03,29.35,1.55
04-09-13,Kolkata,22,49.89,27.09,4.93
05-09-13,Kolkata,23,50.5,31.45,4.97
06-09-13,Kolkata,-1,80.72,36.95,3.93
07-09-13,Kolkata,32,71.71,29.32,5.99
08-09-13,Kolkata,27,69.29,36.73,5.85
09-09-13,Kolkata,-1,39.88,26.21,4.95
10-09-13,Kolkata,36,46.83,25.34,6.35
11-09-13,Kolkata,24,49.95,29.46,6.57
12-09-13,Kolkata,-1,46.36,39.6,7.11
13-09-13,Kolkata,25,42.55,27.48,6.83
14-09-13,Kolkata,28,65.75,38.05,5.99
15-09-13,Kolkata,-1,83.21,51.47,6.43
16-09-13,Kolkata,-1,37.43,33.61,6.55
17-09-13,Kolkata,-1,31.77,27.7,6.95
18-09-13,Kolkata,-1,69.25,54.09,13.45
19-09-13,Kolkata,-1,47.57,46.06,10.23
20-09-13,Kolkata,34,46.35,28.24,7.22
21-09-13,Kolkata,32,44.32,23.64,6.92
22-09-13,Kolkata,-1,13.23,28.27,10.98
23-09-13,Kolkata,26,42.71,26.02,6.06
24-09-13,Kolkata,-1,30.39,24.58,8.06
25-09-13,Kolkata,-1,65.16,39.38,12.23
26-09-13,Kolkata,23,53.95,33.2,10
27-09-13,Kolkata,21,51.07,32.71,9.15
28-09-13,Kolkata,-1,89.13,57.19,17.81
29-09-13,Kolkata,27,63.83,35.92,9.46
30-09-13,Kolkata,38,55.8,30.92,10.32
01-10-13,Kolkata,-1,18.96,18.23,9.42
02-10-13,Kolkata,36,42.81,25.99,7.55
03-10-13,Kolkata,-1,19.1,21.04,7.41
04-10-13,Kolkata,29,54.22,25.6,8.22
05-10-13,Kolkata,24,43.64,28.24,7.53
06-10-13,Kolkata,24,45.4,24.65,10.69
07-10-13,Kolkata,-1,48.66,22.13,11.44
08-10-13,Kolkata,-1,47.82,18.67,8.58
09-10-13,Kolkata,34,61.49,27.46,8.38
10-10-13,Kolkata,32,60.85,29.06,11.17
11-10-13,Kolkata,-1,43.28,22.79,60.1
12-10-13,Kolkata,-1,69.51,25.84,45.9
13-10-13,Kolkata,59,85.16,39.82,11.58
14-10-13,Kolkata,46,66.08,34.56,10.32
15-10-13,Kolkata,55,69.32,33.85,8.98
16-10-13,Kolkata,58,74.88,36.09,11.11
17-10-13,Kolkata,-1,35.57,16.09,7.4
18-10-13,Kolkata,33,65.53,31.44,7.8
19-10-13,Kolkata,57,103.01,40.59,7.98
20-10-13,Kolkata,-1,116.66,56.84,5.54
21-10-13,Kolkata,-1,77.94,46.19,6.62
22-10-13,Kolkata,-1,55.84,31.54,5.41
23-10-13,Kolkata,-1,52.52,40.69,5.58
24-10-13,Kolkata,34,45.37,28.56,5.6
25-10-13,Kolkata,54,72.96,29.38,7.5
26-10-13,Kolkata,-1,47.03,30.87,3.9
27-10-13,Kolkata,19,31.54,24.39,3.69
28-10-13,Kolkata,24,40.61,22.83,4.27
29-10-13,Kolkata,-1,71.42,38.24,6.62
30-10-13,Kolkata,51,91.54,37.7,8.79
31-10-13,Kolkata,67,131,40.57,10.59
01-11-13,Kolkata,-1,171.27,77.6,11.12
02-11-13,Kolkata,63,149.1,66.78,12.06
03-11-13,Kolkata,-1,189.28,92.88,27.68
04-11-13,Kolkata,89.5,187.14,49.95,15.32
05-11-13,Kolkata,129,249.87,55.29,17.95
06-11-13,Kolkata,-1,182.89,53.19,9.17
07-11-13,Kolkata,-1,135.95,55.5,8.35
08-11-13,Kolkata,63,116.46,43.69,8.75
09-11-13,Kolkata,-1,140.51,63.74,9.61
10-11-13,Kolkata,-1,110.37,56.62,10.2
11-11-13,Kolkata,-1,96.81,57.72,18.27
12-11-13,Kolkata,-1,100.57,47.65,14
13-11-13,Kolkata,68,117.42,44.1,10.07
14-11-13,Kolkata,71,132.23,51.82,10.81
15-11-13,Kolkata,-1,135.27,64.09,14.75
16-11-13,Kolkata,-1,154.33,89.15,13.36
17-11-13,Kolkata,-1,62.95,66.08,17.01
18-11-13,Kolkata,-1,129.96,88.44,26.68
19-11-13,Kolkata,-1,117.82,71.78,14.73
20-11-13,Kolkata,-1,156.54,109.9,12.21
21-11-13,Kolkata,85,181.46,76.59,9.99
22-11-13,Kolkata,134,248.68,100.62,12.52
23-11-13,Kolkata,-1,159.13,119.54,8.08
24-11-13,Kolkata,89,161.04,63.86,9.62
25-11-13,Kolkata,106,189.33,87.14,10.61
26-11-13,Kolkata,-1,167.97,134.3,7.26
27-11-13,Kolkata,-1,178.9,135.6,10.67
28-11-13,Kolkata,-1,252.79,123.44,10.85
29-11-13,Kolkata,-1,231.02,135.06,8.19
30-11-13,Kolkata,89,185.85,86.22,7.22
01-12-13,Kolkata,109,219.41,88.16,8.47
02-12-13,Kolkata,-1,244.43,134.62,7.89
03-12-13,Kolkata,-1,190.75,93.68,5.04
04-12-13,Kolkata,131,221.27,96.67,10.98
05-12-13,Kolkata,152,228.44,93.79,11.25
06-12-13,Kolkata,-1,181.4,118.43,9.31
07-12-13,Kolkata,84,171.56,89.58,9.28
08-12-13,Kolkata,117,193.51,89.83,10.24
09-12-13,Kolkata,-1,209.85,100.43,6.98
10-12-13,Kolkata,123,201.38,74.26,7.27
11-12-13,Kolkata,129,219.08,82.33,8.34
12-12-13,Kolkata,-1,200.83,105.78,4.7
13-12-13,Kolkata,130,219.38,95.76,9.19
14-12-13,Kolkata,155,245.37,95.34,10.17
15-12-13,Kolkata,-1,117.96,163.32,12.92
16-12-13,Kolkata,-1,101.41,88.82,6.53
17-12-13,Kolkata,-1,124.25,105.01,9.04
18-12-13,Kolkata,149,250.16,116.96,11.62
19-12-13,Kolkata,134,213.35,95.57,11.09
20-12-13,Kolkata,-1,220.59,104.29,10.38
21-12-13,Kolkata,-1,286.04,113.36,9.44
22-12-13,Kolkata,101,180.4,74.12,10.8
23-12-13,Kolkata,104,187.83,73.63,12.34
24-12-13,Kolkata,-1,120.88,63,10.24
25-12-13,Kolkata,-1,131.58,57.55,11.72
26-12-13,Kolkata,121,232.46,81.61,11.58
27-12-13,Kolkata,117,219.53,72.59,9.04
28-12-13,Kolkata,-1,265.73,106.44,4.96
29-12-13,Kolkata,153,296.2,125.77,13.66
30-12-13,Kolkata,157,275.88,109.65,13.37
31-12-13,Kolkata,-1,204.42,56.7,5.15
01-01-14,Kolkata,110,181.97,70.07,9.26
02-01-14,Kolkata,162,302.66,105.22,14.71
03-01-14,Kolkata,-1,274.79,158.91,8.33
04-01-14,Kolkata,118,245.71,101.36,11.5
05-01-14,Kolkata,155,236.79,78.69,13.2
06-01-14,Kolkata,-1,208.48,107.62,8.61
07-01-14,Kolkata,115,245.5,92.52,12.03
08-01-14,Kolkata,147,268,92.66,12.61
09-01-14,Kolkata,-1,176.37,71.24,5.26
10-01-14,Kolkata,127,217.56,79.35,12.43
11-01-14,Kolkata,142,268.42,96.83,12.92
12-01-14,Kolkata,-1,248.73,128.52,7.63
13-01-14,Kolkata,-1,156.48,56.57,7.36
14-01-14,Kolkata,-1,167.58,67.44,8.62
15-01-14,Kolkata,119,198.3,86.52,12.03
16-01-14,Kolkata,148,212.7,79.08,14.76
17-01-14,Kolkata,-1,152.37,42.26,4.77
18-01-14,Kolkata,125,201.12,71.55,12.44
19-01-14,Kolkata,159,253.23,88.18,13.89
20-01-14,Kolkata,-1,206.91,123.46,8.01
21-01-14,Kolkata,-1,226.4,107.35,8.93
22-01-14,Kolkata,-1,132.47,50.57,7.84
23-01-14,Kolkata,111,185.27,68.63,12.54
24-01-14,Kolkata,150,268.22,87.49,12.77
25-01-14,Kolkata,-1,267.71,172.69,10.69
26-01-14,Kolkata,130,238.83,86.22,12.44
27-01-14,Kolkata,146,225.43,84.03,13.54
28-01-14,Kolkata,-1,125.15,56.91,8.55
29-01-14,Kolkata,97,177.88,66.2,11.88
30-01-14,Kolkata,133,236.3,69.13,40.42
31-01-14,Kolkata,-1,218.31,104.98,9.9
01-02-14,Kolkata,140,249.42,79.94,11.53
02-02-14,Kolkata,-1,244.4,66.17,10.16
03-02-14,Kolkata,-1,180.85,69.78,13.72
04-02-14,Kolkata,94,177.88,66.07,8.97
05-02-14,Kolkata,-1,220.67,77.2,8.33
06-02-14,Kolkata,-1,184.74,86.98,8.68
07-02-14,Kolkata,-1,182.96,85.11,21.79
08-02-14,Kolkata,-1,222.5,75.77,12.26
09-02-14,Kolkata,124,214.8,66.36,11.97
10-02-14,Kolkata,-1,167.24,61.36,13.72
11-02-14,Kolkata,-1,196.37,60.13,11.85
12-02-14,Kolkata,91,147.38,52.69,8.32
13-02-14,Kolkata,112,194.01,56.8,9.6
14-02-14,Kolkata,-1,168.86,77.33,14.21
15-02-14,Kolkata,128,196.84,59.83,9.78
16-02-14,Kolkata,123,187.12,55.8,9.03
17-02-14,Kolkata,-1,122.49,31.89,8.68
18-02-14,Kolkata,-1,41.47,31.31,4.65
19-02-14,Kolkata,-1,127.13,70.11,8.6
20-02-14,Kolkata,92,156.36,60.58,7.65
21-02-14,Kolkata,119,205.66,66.93,8.36
22-02-14,Kolkata,-1,222.24,105.37,10.12
23-02-14,Kolkata,134,210.25,74.25,12.68
24-02-14,Kolkata,128,184.13,66.47,12.21
25-02-14,Kolkata,-1,133.56,43.49,8.03
26-02-14,Kolkata,-1,156.14,40.99,11.91
27-02-14,Kolkata,92,171.64,64.33,8.75
28-02-14,Kolkata,113,183.12,59.26,8.14
01-03-14,Kolkata,-1,157.85,63.21,11.59
02-03-14,Kolkata,51,98.07,44.95,7.03
03-03-14,Kolkata,81,127.67,45.95,8.23
04-03-14,Kolkata,-1,97.58,36.36,9.01
05-03-14,Kolkata,76,128.73,55.89,7.81
06-03-14,Kolkata,97,133.69,48.13,8.41
07-03-14,Kolkata,-1,113.36,72.98,9.07
08-03-14,Kolkata,98,177.29,69.31,9.17
09-03-14,Kolkata,110,176.78,71.64,10.89
10-03-14,Kolkata,-1,138.64,53.5,11.79
11-03-14,Kolkata,-1,130.67,44.04,12.31
12-03-14,Kolkata,91,160.75,61.08,8.2
13-03-14,Kolkata,94,169.35,61.01,10.63
14-03-14,Kolkata,-1,110.75,57.6,22.5
15-03-14,Kolkata,103,167.8,67.61,12.26
16-03-14,Kolkata,106,168.11,57.19,7.24
17-03-14,Kolkata,-1,163.36,57.78,14.53
18-03-14,Kolkata,-1,153.97,44.48,13.76
19-03-14,Kolkata,-1,95.86,30.95,14
20-03-14,Kolkata,59,105.78,38.25,8.19
21-03-14,Kolkata,91,145.17,40.48,9.34
22-03-14,Kolkata,-1,133.2,36.21,7.73
23-03-14,Kolkata,80,151.18,43.77,8.21
24-03-14,Kolkata,60,112.49,35.3,8.45
25-03-14,Kolkata,-1,55.39,17.01,3.14
26-03-14,Kolkata,54,89.76,35.26,4.79
27-03-14,Kolkata,67,114.48,38.5,4.47
28-03-14,Kolkata,-1,87.02,23.37,5.64
29-03-14,Kolkata,-1,75.95,35.8,5.88
30-03-14,Kolkata,82,133.29,41.11,7.87
31-03-14,Kolkata,-1,119.67,40.67,13.05
01-04-14,Kolkata,52,109.05,39.84,5.89
02-04-14,Kolkata,78,135.22,38.5,8.64
03-04-14,Kolkata,-1,126.76,28.68,9.09
04-04-14,Kolkata,-1,102.09,33.58,4.94
05-04-14,Kolkata,57,103.95,29.04,7.39
06-04-14,Kolkata,-1,73.21,19.4,4.04
07-04-14,Kolkata,-1,117.75,45.09,9
08-04-14,Kolkata,-1,100.2,23.73,8.09
09-04-14,Kolkata,40,75.58,28.53,6.95
10-04-14,Kolkata,61,84.18,25.52,6.43
11-04-14,Kolkata,-1,92.13,20.08,10.46
12-04-14,Kolkata,75,130.23,35.41,8.05
13-04-14,Kolkata,79,121.75,35.31,8.19
14-04-14,Kolkata,-1,107.97,36.63,15.82
15-04-14,Kolkata,44,93.11,26.68,6.35
16-04-14,Kolkata,59,91.02,28.75,7.44
17-04-14,Kolkata,-1,94.31,30.22,11.24
18-04-14,Kolkata,-1,82.46,29.56,13.81
19-04-14,Kolkata,40,96.22,37.94,7.53
20-04-14,Kolkata,-1,110.83,31.04,10.97
21-04-14,Kolkata,-1,138.69,39.98,27.72
22-04-14,Kolkata,-1,80.77,27.46,20.04
23-04-14,Kolkata,68,132.88,43.13,11.81
24-04-14,Kolkata,83,134.18,37.02,9.63
25-04-14,Kolkata,-1,110.21,41.86,8.92
26-04-14,Kolkata,-1,111.34,38.27,6.13
27-04-14,Kolkata,58,108.01,26.89,4.51
28-04-14,Kolkata,52,87.22,23.47,5.89
29-04-14,Kolkata,-1,69.67,15.71,4.22
30-04-14,Kolkata,-1,67.64,23.82,7.22
01-05-14,Kolkata,35,67.94,22.42,8.21
02-05-14,Kolkata,37,80.5,22.21,3.87
03-05-14,Kolkata,-1,72.59,10.24,6.77
04-05-14,Kolkata,40,79.99,36.68,4.87
05-05-14,Kolkata,42,60.45,29.76,3.76
06-05-14,Kolkata,-1,41.24,23.55,8
07-05-14,Kolkata,62,102.71,39.25,7.2
08-05-14,Kolkata,38,59.08,25.74,5.83
09-05-14,Kolkata,-1,41.78,19.09,9.29
10-05-14,Kolkata,32,51.09,33.27,5.4
11-05-14,Kolkata,34,56.96,34.51,6.98
12-05-14,Kolkata,-1,72.48,30.42,18.52
13-05-14,Kolkata,-1,42.92,14.69,6.5
14-05-14,Kolkata,-1,68.97,13.49,7.71
15-05-14,Kolkata,26,64.36,25.24,4.53
16-05-14,Kolkata,37,73.77,34.02,5.14
17-05-14,Kolkata,-1,92,28.15,12.32
18-05-14,Kolkata,45,73.14,19.82,5.04
19-05-14,Kolkata,33,70.23,22.33,6.02
20-05-14,Kolkata,-1,83.65,16.89,12.89
21-05-14,Kolkata,32,73.36,24.35,4.91
22-05-14,Kolkata,46,83.67,25.41,5.16
23-05-14,Kolkata,-1,85.29,16.43,7.65
24-05-14,Kolkata,28,66.53,19.98,4.46
25-05-14,Kolkata,34,50.13,19.06,3.7
26-05-14,Kolkata,-1,27.41,11.71,6.09
27-05-14,Kolkata,19,38.12,17.19,4.28
28-05-14,Kolkata,18,32.83,23.74,3.86
29-05-14,Kolkata,-1,29.06,20.05,5.29
30-05-14,Kolkata,47,93.45,26.47,6.18
31-05-14,Kolkata,43,66.98,19.86,5.48
01-06-14,Kolkata,-1,51.67,14.82,6.77
02-06-14,Kolkata,-1,52.14,27.86,7.34
03-06-14,Kolkata,-1,61.1,19.37,7.12
04-06-14,Kolkata,49,82.94,22.22,4.68
05-06-14,Kolkata,24,53.16,24.95,3.71
06-06-14,Kolkata,-1,52.31,16.16,6.12
07-06-14,Kolkata,31,67.75,21.41,4.23
08-06-14,Kolkata,29,60.81,19.92,3.72
09-06-14,Kolkata,-1,54.44,15.33,8.89
10-06-14,Kolkata,101,99.06,25.63,4.65
11-06-14,Kolkata,24,60.13,23.91,3.72
12-06-14,Kolkata,-1,62.95,25.61,4.96
13-06-14,Kolkata,38,70.48,25.1,3.6
14-06-14,Kolkata,40,80,26.41,3.92
15-06-14,Kolkata,-1,90.79,18.23,7.83
16-06-14,Kolkata,-1,81.41,24.74,9.74
17-06-14,Kolkata,-1,66.98,20.03,9.93
18-06-14,Kolkata,52,85.6,33.88,5.16
19-06-14,Kolkata,49,80.41,39.65,6.26
20-06-14,Kolkata,-1,63.89,42.34,5.46
21-06-14,Kolkata,41,75.55,36.49,4.29
22-06-14,Kolkata,35,61.67,32.54,5.41
23-06-14,Kolkata,-1,35.55,20.34,7.32
24-06-14,Kolkata,-1,39.51,21.5,7.05
25-06-14,Kolkata,-1,38.31,20.65,7.41
26-06-14,Kolkata,56,81.56,29.96,3.76
27-06-14,Kolkata,38,69.17,29.36,5.16
28-06-14,Kolkata,-1,75.09,36.61,7.79
29-06-14,Kolkata,35,71.98,22.84,4.24
30-06-14,Kolkata,43,80.29,21.79,3.59
01-07-14,Kolkata,-1,77.46,19.06,8.43
02-07-14,Kolkata,51,97.88,27.89,5.35
03-07-14,Kolkata,26,53.06,22.92,4.14
04-07-14,Kolkata,-1,69.96,33.64,7.26
05-07-14,Kolkata,63,92.05,32.62,5.35
06-07-14,Kolkata,31,57.06,34.24,6.14
07-07-14,Kolkata,-1,101.89,20.22,8.16
08-07-14,Kolkata,29,69.67,30,2.08
09-07-14,Kolkata,27,61.25,26.63,2
10-07-14,Kolkata,-1,-1,-1,-1
11-07-14,Kolkata,38,81.2,20.7,2
12-07-14,Kolkata,25,62.42,18.46,2
13-07-14,Kolkata,-1,36.67,30.33,2
14-07-14,Kolkata,-1,-1,-1,-1
15-07-14,Kolkata,-1,-1,-1,-1
16-07-14,Kolkata,25,50.25,14.42,2
17-07-14,Kolkata,16,33.8,15.73,2
18-07-14,Kolkata,-1,-1,-1,-1
19-07-14,Kolkata,31,64,27.93,2.5
20-07-14,Kolkata,35,69.33,28.04,2.67
21-07-14,Kolkata,-1,-1,-1,-1
22-07-14,Kolkata,-1,-1,-1,-1
23-07-14,Kolkata,17,33.13,21.13,2
24-07-14,Kolkata,35,70.67,23.92,2.42
25-07-14,Kolkata,-1,65.82,37.85,14.22
26-07-14,Kolkata,-1,86.14,43.91,12.77
27-07-14,Kolkata,38,81.12,30.1,7.56
28-07-14,Kolkata,27,56.83,25.93,6.52
29-07-14,Kolkata,-1,25.47,13.76,14.05
30-07-14,Kolkata,-1,27.77,18.08,12
31-07-14,Kolkata,23,37.27,19.47,6.1
01-08-14,Kolkata,21,31.34,19.26,4.91
02-08-14,Kolkata,-1,32.86,22.44,12.83
03-08-14,Kolkata,30,50.71,33.14,6.48
04-08-14,Kolkata,33,65.61,29.89,6.58
05-08-14,Kolkata,-1,21.63,14.02,9.92
06-08-14,Kolkata,24,37.88,23.95,5.57
07-08-14,Kolkata,21,42.69,36.01,4.07
08-08-14,Kolkata,-1,73.11,70.56,12.35
09-08-14,Kolkata,28,64.91,51.45,5.88
10-08-14,Kolkata,18,55.71,40.54,5.52
11-08-14,Kolkata,-1,35.15,38.53,12.62
12-08-14,Kolkata,17,42.93,30.5,5.9
13-08-14,Kolkata,28,60.03,30.36,6.08
14-08-14,Kolkata,-1,68.6,34.74,12.22
15-08-14,Kolkata,39,64.11,38.8,5.34
16-08-14,Kolkata,22,53.43,37.3,5.2
17-08-14,Kolkata,-1,54.12,41.83,11.38
18-08-14,Kolkata,-1,52.31,53.29,10.99
19-08-14,Kolkata,-1,69.18,50.5,14.35
20-08-14,Kolkata,28,53.81,32.95,5.44
21-08-14,Kolkata,32,61.98,35.3,4.63
22-08-14,Kolkata,-1,38.86,36.23,5.78
23-08-14,Kolkata,44,71.75,49.9,5.2
24-08-14,Kolkata,28,58.9,35.05,5.67
25-08-14,Kolkata,-1,54.15,23.04,10.08
26-08-14,Kolkata,-1,48.68,20.61,10.89
27-08-14,Kolkata,-1,37.87,32.71,8.6
28-08-14,Kolkata,21,51.59,34.02,6
29-08-14,Kolkata,26,41.3,26.58,5.24
30-08-14,Kolkata,-1,28.26,15.51,11.64
31-08-14,Kolkata,19,33.98,24.11,4.79
01-09-14,Kolkata,23,33.21,23.51,5.05
02-09-14,Kolkata,-1,19.59,13.14,7.93
03-09-14,Kolkata,-1,25.4,17.47,9.43
04-09-14,Kolkata,27,35.67,24.04,4.4
05-09-14,Kolkata,20,41.15,25.58,5.31
06-09-14,Kolkata,-1,36.1,26.25,8.54
07-09-14,Kolkata,30,43.66,24.31,5.68
08-09-14,Kolkata,15,30.03,19.44,4.73
09-09-14,Kolkata,-1,29.23,12.82,11.39
10-09-14,Kolkata,28,48.94,28.51,5.15
11-09-14,Kolkata,26,65.1,36.01,8.44
12-09-14,Kolkata,-1,51.31,40.56,12
13-09-14,Kolkata,30,48.42,24.69,5
14-09-14,Kolkata,20,34.06,26.99,2.89
15-09-14,Kolkata,-1,26.45,29.71,6.46
16-09-14,Kolkata,18,33.07,22.72,2.84
17-09-14,Kolkata,18,37.82,24.78,3.09
18-09-14,Kolkata,-1,34.51,26.96,4.19
19-09-14,Kolkata,27,44.39,21.09,2.85
20-09-14,Kolkata,15,27.33,28.93,2.72
21-09-14,Kolkata,-1,17.65,17.69,5.37
22-09-14,Kolkata,-1,22.78,21.31,5.16
23-09-14,Kolkata,-1,17.31,17.06,4.81
24-09-14,Kolkata,33,53.68,46.69,4.85
25-09-14,Kolkata,41,68.74,41.32,6.4
26-09-14,Kolkata,-1,66.51,44.75,12.7
27-09-14,Kolkata,39,70.45,37.16,4.59
28-09-14,Kolkata,36,64.63,38.07,5.42
29-09-14,Kolkata,-1,129.02,61.2,22.38
30-09-14,Kolkata,-1,108.47,36.6,22.29
01-10-14,Kolkata,-1,132.97,48.97,18.09
02-10-14,Kolkata,-1,127.52,60.67,22.35
03-10-14,Kolkata,61,135.07,74.82,15.26
04-10-14,Kolkata,-1,111.69,68.5,13.81
05-10-14,Kolkata,-1,109.41,64.61,15.22
06-10-14,Kolkata,52,113.23,62.97,14.47
07-10-14,Kolkata,25,75.43,35.63,9.11
08-10-14,Kolkata,-1,57.31,36.41,6.49
09-10-14,Kolkata,45,87.08,47.39,9.47
10-10-14,Kolkata,-1,111.21,54.27,9.82
11-10-14,Kolkata,36,81.25,44.9,9.18
12-10-14,Kolkata,24,45.71,26.37,6.07
13-10-14,Kolkata,-1,33.7,22.35,4.98
14-10-14,Kolkata,13,30.59,20.12,6.77
15-10-14,Kolkata,17,31.93,25.29,6.22
16-10-14,Kolkata,-1,37.74,31.25,4.76
17-10-14,Kolkata,27,62.15,40.94,9.23
18-10-14,Kolkata,-1,83.68,45.06,5.96
19-10-14,Kolkata,-1,85.52,44.99,11.18
20-10-14,Kolkata,32,96.59,54.81,8.82
21-10-14,Kolkata,-1,108.81,51.76,10.78
22-10-14,Kolkata,60,132.89,67.77,8.88
23-10-14,Kolkata,68,114.22,67.29,8.19
24-10-14,Kolkata,-1,140.45,64.38,13.43
25-10-14,Kolkata,175,324.9,78.56,18.55
26-10-14,Kolkata,107,212.7,80.9,15.34
27-10-14,Kolkata,-1,127.92,50.97,11.39
28-10-14,Kolkata,38,98.08,46.25,10.36
29-10-14,Kolkata,-1,122.83,61.24,11.8
30-10-14,Kolkata,70,129.42,54.82,9.88
31-10-14,Kolkata,69,144.75,64.34,10.86
01-11-14,Kolkata,-1,130.11,51.42,7.1
02-11-14,Kolkata,91,175.42,66.37,11.73
03-11-14,Kolkata,-1,136.18,64.42,11.56
04-11-14,Kolkata,57,129.07,58,11.45
05-11-14,Kolkata,102,188.05,65.02,9.77
06-11-14,Kolkata,-1,196.04,58.65,10.98
07-11-14,Kolkata,-1,200.71,60.73,12.67
08-11-14,Kolkata,74,136.51,64.06,13.59
09-11-14,Kolkata,46,102.31,63.43,9.8
10-11-14,Kolkata,-1,94.14,50.88,8.18
11-11-14,Kolkata,68,98.43,52.42,8.45
12-11-14,Kolkata,-1,154.49,68.27,8.33
13-11-14,Kolkata,94,184.52,78.32,10.35
14-11-14,Kolkata,102,216.76,96.14,14.27
15-11-14,Kolkata,-1,174.68,81.96,11.46
16-11-14,Kolkata,-1,243.96,107.07,13.19
17-11-14,Kolkata,132,257.5,109.88,17.54
18-11-14,Kolkata,-1,226.91,87.77,9.51
19-11-14,Kolkata,119,235.59,86.52,13.48
20-11-14,Kolkata,109,223.09,81.96,14.38
21-11-14,Kolkata,-1,237.71,75.95,21.25
22-11-14,Kolkata,91,215.88,104.54,15.76
23-11-14,Kolkata,127,242.24,93.92,11.17
24-11-14,Kolkata,-1,268.17,115.28,18.06
25-11-14,Kolkata,120,249.35,109.13,11.99
26-11-14,Kolkata,-1,261.26,107.98,17.45
27-11-14,Kolkata,136,223.49,82.97,10.12
28-11-14,Kolkata,129,266.17,120.15,12.96
29-11-14,Kolkata,-1,283.18,120.51,13.76
30-11-14,Kolkata,-1,293.21,128.51,16.14
01-12-14,Kolkata,132,280.33,142.3,12.52
02-12-14,Kolkata,-1,285.06,120.35,13.95
03-12-14,Kolkata,137,310.89,106.57,12.24
04-12-14,Kolkata,127,234.83,87.83,10.06
05-12-14,Kolkata,-1,277.15,150.68,14.4
06-12-14,Kolkata,149,312.34,113.7,13.72
07-12-14,Kolkata,142,251.86,125.32,9.89
08-12-14,Kolkata,-1,200.24,102.26,11.94
09-12-14,Kolkata,92,194.38,78.98,9.6
10-12-14,Kolkata,139,232.36,115.69,11.93
11-12-14,Kolkata,-1,279.31,137.03,11.83
12-12-14,Kolkata,167,294.98,129.79,12.81
13-12-14,Kolkata,133,235.55,76.81,11.29
14-12-14,Kolkata,-1,196.79,78.84,10.88
15-12-14,Kolkata,-1,205.2,95.4,13.26
16-12-14,Kolkata,133,180.76,78.59,11.07
17-12-14,Kolkata,-1,209.29,118.51,10.26
18-12-14,Kolkata,-1,160.03,77.48,9.7
19-12-14,Kolkata,110,179.67,80.87,8.51
20-12-14,Kolkata,-1,174.99,92.59,7.25
21-12-14,Kolkata,140,204.61,82.57,10.96
22-12-14,Kolkata,132,212.48,109.46,14.8
23-12-14,Kolkata,-1,152.25,77.14,9.66
24-12-14,Kolkata,-1,211.64,104.65,10.94
25-12-14,Kolkata,140,242.66,160.58,14.96
26-12-14,Kolkata,157,233.79,114.51,12.1
27-12-14,Kolkata,-1,209.36,98.96,11.99
28-12-14,Kolkata,117,218.06,99.72,11.96
29-12-14,Kolkata,170,256.23,107.08,11.98
