01/01/17 : [267.1014285714286, 249.71428571428572]
24/06/17 : [61.875, 62.0]
25/06/17 : [69.625, 69.75]
26/06/17 : [47.625, 47.75]
27/06/17 : [49.875, 50.25]
28/06/17 : [44.125, 45.25]
29/06/17 : [55.3125, 55.625]
30/06/17 : [53.125, 53.25]
01/07/17 : [56.5, 56.75]
02/07/17 : [69.16666666666667, 69.66666666666667]
03/07/17 : [69.25, 69.5]
04/07/17 : [69.625, 70.5]
05/07/17 : [76.625, 76.75]
06/07/17 : [75.0, 75.0]
07/07/17 : [67.02857142857142, 70.42857142857143]
08/07/17 : [67.77142857142857, 70.0]
09/07/17 : [55.41571428571428, 58.142857142857146]
10/07/17 : [58.034285714285716, 61.42857142857143]
11/07/17 : [51.528571428571425, 59.57142857142857]
12/07/17 : [87.47666666666667, 87.5]
13/07/17 : [59.85999999999999, 65.33333333333333]
14/07/17 : [51.33166666666667, 56.166666666666664]
15/07/17 : [63.879999999999995, 67.83333333333333]
16/07/17 : [43.46, 48.0]
17/07/17 : [49.94166666666666, 55.166666666666664]
18/07/17 : [80.624, 79.1]
19/07/17 : [48.376666666666665, 55.5]
20/07/17 : [65.42166666666667, 72.83333333333333]
21/07/17 : [64.01166666666667, 70.66666666666667]
22/07/17 : [63.218333333333334, 68.83333333333333]
23/07/17 : [43.48, 49.5]
24/07/17 : [56.126, 60.1]
25/07/17 : [80.94666666666667, 86.83333333333333]
26/07/17 : [67.41833333333334, 74.66666666666667]
27/07/17 : [60.21333333333333, 66.66666666666667]
28/07/17 : [95.185, 92.83333333333333]
29/07/17 : [85.86333333333334, 84.16666666666667]
30/07/17 : [71.985, 74.0]
31/07/17 : [86.27499999999999, 86.16666666666667]
01/08/17 : [75.08444444444444, 76.55555555555556]
02/08/17 : [87.17333333333333, 88.33333333333333]
03/08/17 : [79.24666666666667, 82.16666666666667]
04/08/17 : [60.696666666666665, 65.0]
05/08/17 : [68.34166666666667, 71.83333333333333]
06/08/17 : [54.625, 58.166666666666664]
07/08/17 : [61.431, 65.2]
08/08/17 : [63.79333333333333, 68.33333333333333]
09/08/17 : [67.51428571428572, 68.28571428571429]
10/08/17 : [67.53714285714285, 68.14285714285714]
11/08/17 : [79.38714285714286, 78.57142857142857]
12/08/17 : [66.25714285714285, 69.85714285714286]
13/08/17 : [56.406666666666666, 56.666666666666664]
14/08/17 : [62.64714285714286, 67.85714285714286]
15/08/17 : [63.56727272727273, 63.72727272727273]
16/08/17 : [63.43142857142857, 64.57142857142857]
17/08/17 : [63.56166666666667, 63.833333333333336]
18/08/17 : [50.49333333333334, 50.833333333333336]
19/08/17 : [52.595, 52.666666666666664]
20/08/17 : [51.294999999999995, 51.5]
21/08/17 : [76.054, 76.0]
22/08/17 : [86.64, 84.16666666666667]
23/08/17 : [90.52799999999999, 90.0]
24/08/17 : [63.19200000000001, 63.4]
25/08/17 : [58.62166666666667, 59.0]
26/08/17 : [54.903333333333336, 54.833333333333336]
27/08/17 : [55.24, 55.0]
28/08/17 : [48.24666666666667, 48.833333333333336]
29/08/17 : [61.38099999999999, 62.1]
30/08/17 : [57.02333333333333, 57.333333333333336]
31/08/17 : [79.615, 79.0]
01/09/17 : [60.798333333333325, 61.0]
02/09/17 : [63.571666666666665, 63.666666666666664]
03/09/17 : [72.01166666666667, 72.16666666666667]
04/09/17 : [105.435, 101.0]
05/09/17 : [86.19636363636363, 83.0]
06/09/17 : [80.12166666666667, 79.0]
07/09/17 : [79.375, 78.83333333333333]
08/09/17 : [59.74285714285714, 60.0]
09/09/17 : [72.67285714285714, 70.0]
10/09/17 : [62.208571428571425, 62.42857142857143]
11/09/17 : [59.66727272727273, 59.72727272727273]
12/09/17 : [52.47714285714286, 56.285714285714285]
13/09/17 : [79.15714285714286, 77.42857142857143]
14/09/17 : [65.42999999999999, 65.85714285714286]
15/09/17 : [59.69714285714286, 60.857142857142854]
16/09/17 : [77.65714285714286, 81.28571428571429]
17/09/17 : [55.970000000000006, 57.0]
18/09/17 : [39.63, 41.333333333333336]
19/09/17 : [45.82818181818182, 51.36363636363637]
20/09/17 : [51.375, 53.25]
21/09/17 : [48.32285714285714, 65.42857142857143]
22/09/17 : [56.86714285714286, 60.285714285714285]
23/09/17 : [67.9057142857143, 68.14285714285714]
24/09/17 : [77.77428571428572, 77.57142857142857]
25/09/17 : [122.52727272727272, 119.72727272727273]
26/09/17 : [125.83142857142856, 123.42857142857143]
27/09/17 : [150.872, 152.6]
28/09/17 : [136.068, 132.6]
29/09/17 : [144.625, 139.75]
30/09/17 : [118.524, 120.0]
01/10/17 : [104.526, 98.4]
02/10/17 : [85.38777777777779, 83.77777777777777]
03/10/17 : [79.39200000000001, 79.4]
04/10/17 : [52.205714285714286, 57.857142857142854]
05/10/17 : [62.05142857142857, 66.42857142857143]
06/10/17 : [65.80857142857143, 67.14285714285714]
07/10/17 : [69.46166666666666, 69.33333333333333]
08/10/17 : [45.83, 46.625]
09/10/17 : [31.766, 34.3]
10/10/17 : [53.047142857142866, 53.42857142857143]
11/10/17 : [61.62714285714286, 60.5]
12/10/17 : [71.77684210526316, 71.73684210526316]
13/10/17 : [34.06333333333333, 36.333333333333336]
14/10/17 : [77.0, 77.2]
15/10/17 : [-1, -1]
16/10/17 : [140.12, 127.0]
17/10/17 : [144.99, 130.0]
18/10/17 : [133.92666666666668, 122.0]
19/10/17 : [83.21411764705881, 82.88235294117646]
20/10/17 : [62.818823529411766, 63.23529411764706]
21/10/17 : [29.81, 42.0]
22/10/17 : [75.6, 75.6]
23/10/17 : [84.47333333333334, 90.5]
24/10/17 : [99.225, 94.0]
25/10/17 : [90.49111111111111, 90.72222222222223]
26/10/17 : [163.805, 142.5]
27/10/17 : [138.65444444444444, 132.22222222222223]
28/10/17 : [137.55428571428573, 132.85714285714286]
29/10/17 : [128.81333333333333, 124.16666666666667]
30/10/17 : [105.7575, 94.4]
31/10/17 : [137.164, 109.33333333333333]
01/11/17 : [132.922, 135.2]
02/11/17 : [114.5977777777778, 115.88888888888889]
03/11/17 : [135.53199999999998, 125.6]
04/11/17 : [113.30999999999999, 105.8]
05/11/17 : [87.616, 86.8]
06/11/17 : [133.52222222222224, 124.44444444444444]
07/11/17 : [132.125, 131.0]
08/11/17 : [126.42999999999999, 120.8]
09/11/17 : [153.05599999999998, 140.8]
10/11/17 : [155.714, 147.0]
11/11/17 : [148.24200000000002, 140.6]
12/11/17 : [128.558, 126.2]
13/11/17 : [140.42000000000002, 137.2]
14/11/17 : [138.83444444444444, 128.66666666666666]
15/11/17 : [87.582, 87.0]
16/11/17 : [57.50599999999999, 57.8]
17/11/17 : [59.036, 63.2]
18/11/17 : [94.074, 98.6]
19/11/17 : [139.56, 135.4]
20/11/17 : [180.70111111111112, 175.0]
21/11/17 : [199.956, 180.0]
22/11/17 : [187.206, 173.2]
23/11/17 : [200.0, 179.25]
24/11/17 : [176.0, 159.25]
25/11/17 : [198.25, 178.5]
26/11/17 : [177.375, 165.75]
27/11/17 : [219.0, 212.25]
28/11/17 : [184.0, 156.0]
29/11/17 : [241.0, 230.5]
30/11/17 : [286.75, 270.0]
01/12/17 : [216.75, 205.0]
02/12/17 : [201.9375, 199.875]
03/12/17 : [186.75, 184.75]
04/12/17 : [230.875, 206.0]
05/12/17 : [224.125, 220.5]
06/12/17 : [206.75, 205.75]
07/12/17 : [236.0, 226.125]
08/12/17 : [173.375, 152.5]
09/12/17 : [174.128, 153.6]
10/12/17 : [61.303999999999995, 64.0]
11/12/17 : [137.09555555555556, 140.55555555555554]
12/12/17 : [206.058, 193.8]
13/12/17 : [224.78000000000003, 205.4]
14/12/17 : [278.288, 254.6]
15/12/17 : [256.64, 247.4]
16/12/17 : [194.125, 185.5]
17/12/17 : [176.125, 158.25]
18/12/17 : [242.974, 243.0]
19/12/17 : [209.62333333333333, 211.44444444444446]
20/12/17 : [161.738, 192.2]
21/12/17 : [190.978, 214.8]
22/12/17 : [256.452, 246.2]
23/12/17 : [277.29200000000003, 254.0]
24/12/17 : [256.02, 249.6]
25/12/17 : [234.4, 226.8]
26/12/17 : [236.532, 226.2]
27/12/17 : [254.41, 240.6]
28/12/17 : [276.664, 259.8]
29/12/17 : [228.83222222222219, 223.11111111111111]
30/12/17 : [263.318, 259.6]
31/12/17 : [273.49, 254.4]
