Date,City,PM10,AQI
22/02/11,Kolkata,160.05285714285714,149.42857142857142
23/02/11,Kolkata,128.978,134.8
24/02/11,Kolkata,174.6242857142857,158.85714285714286
25/02/11,Kolkata,140.05499999999998,137.0
26/02/11,Kolkata,149.43666666666667,144.0
27/02/11,Kolkata,127.97777777777777,128.0
28/02/11,Kolkata,145.75,145.83333333333334
01/03/11,Kolkata,155.42428571428573,152.42857142857142
02/03/11,Kolkata,161.125,167.0
03/03/11,Kolkata,131.844,138.5
04/03/11,Kolkata,120.88199999999999,124.8
05/03/11,Kolkata,156.24666666666667,149.0
06/03/11,Kolkata,98.92166666666667,99.16666666666667
07/03/11,Kolkata,176.5666666666667,169.66666666666666
08/03/11,Kolkata,212.60285714285715,211.0
09/03/11,Kolkata,91.3,106.2
10/03/11,Kolkata,118.2,116.85714285714286
11/03/11,Kolkata,83.949,95.3
12/03/11,Kolkata,67.755,112.0
13/03/11,Kolkata,68.38222222222223,90.11111111111111
14/03/11,Kolkata,78.9511111111111,92.77777777777777
15/03/11,Kolkata,106.48833333333334,113.5
16/03/11,Kolkata,167.725,151.83333333333334
17/03/11,Kolkata,73.285,91.83333333333333
18/03/11,Kolkata,100.04714285714284,101.14285714285714
19/03/11,Kolkata,58.935,72.83333333333333
20/03/11,Kolkata,59.458000000000006,79.6
21/03/11,Kolkata,50.52166666666667,76.83333333333333
22/03/11,Kolkata,67.14166666666667,83.66666666666667
23/03/11,Kolkata,78.00571428571428,90.57142857142857
24/03/11,Kolkata,68.155,85.33333333333333
25/03/11,Kolkata,126.835,132.0
26/03/11,Kolkata,59.144000000000005,71.9
27/03/11,Kolkata,45.06833333333333,70.33333333333333
28/03/11,Kolkata,58.410000000000004,70.16666666666667
29/03/11,Kolkata,69.761,83.3
30/03/11,Kolkata,44.655,66.33333333333333
31/03/11,Kolkata,94.7,108.16666666666667
01/04/11,Kolkata,58.89333333333334,69.0
02/04/11,Kolkata,62.71,68.16666666666667
03/04/11,Kolkata,51.67,68.0
04/04/11,Kolkata,58.89166666666667,66.66666666666667
05/04/11,Kolkata,83.62333333333333,92.33333333333333
06/04/11,Kolkata,113.77142857142857,120.85714285714286
07/04/11,Kolkata,71.515,77.33333333333333
08/04/11,Kolkata,97.659,100.6
09/04/11,Kolkata,129.24666666666667,123.83333333333333
10/04/11,Kolkata,133.83333333333334,122.33333333333333
11/04/11,Kolkata,67.77777777777777,75.11111111111111
12/04/11,Kolkata,98.2757142857143,99.14285714285714
13/04/11,Kolkata,62.398,78.6
14/04/11,Kolkata,105.24285714285715,97.85714285714286
15/04/11,Kolkata,78.58666666666666,77.66666666666667
16/04/11,Kolkata,59.50333333333333,67.0
17/04/11,Kolkata,47.38666666666666,52.5
18/04/11,Kolkata,46.064,59.3
19/04/11,Kolkata,53.99166666666667,68.33333333333333
20/04/11,Kolkata,80.54571428571428,79.0
21/04/11,Kolkata,56.40833333333333,67.16666666666667
22/04/11,Kolkata,84.11857142857141,89.14285714285714
23/04/11,Kolkata,44.827999999999996,65.4
24/04/11,Kolkata,41.43,60.5
25/04/11,Kolkata,50.10166666666667,55.666666666666664
26/04/11,Kolkata,46.97,58.6
27/04/11,Kolkata,77.11,75.85714285714286
28/04/11,Kolkata,58.886,66.2
29/04/11,Kolkata,66.71909090909091,71.81818181818181
30/04/11,Kolkata,54.19166666666666,61.0
01/05/11,Kolkata,32.85,53.6
02/05/11,Kolkata,38.31,51.666666666666664
03/05/11,Kolkata,38.905,56.833333333333336
04/05/11,Kolkata,39.14666666666667,62.833333333333336
05/05/11,Kolkata,44.800000000000004,58.857142857142854
06/05/11,Kolkata,48.93,68.0
07/05/11,Kolkata,53.28,65.5
08/05/11,Kolkata,52.366,59.0
09/05/11,Kolkata,48.56375,70.375
10/05/11,Kolkata,52.314,56.8
11/05/11,Kolkata,63.43333333333334,70.5
12/05/11,Kolkata,59.46,71.0
13/05/11,Kolkata,59.43833333333333,60.166666666666664
14/05/11,Kolkata,47.355000000000004,60.0
15/05/11,Kolkata,38.48111111111111,51.0
16/05/11,Kolkata,40.45,60.2
17/05/11,Kolkata,39.8,63.0
18/05/11,Kolkata,45.685,51.166666666666664
19/05/11,Kolkata,33.01,58.75
20/05/11,Kolkata,50.93166666666667,56.166666666666664
21/05/11,Kolkata,35.053999999999995,52.0
22/05/11,Kolkata,47.15,56.25
23/05/11,Kolkata,48.384,59.2
24/05/11,Kolkata,46.92111111111111,56.666666666666664
25/05/11,Kolkata,48.866,59.0
26/05/11,Kolkata,39.368,56.8
27/05/11,Kolkata,55.42166666666666,65.16666666666667
28/05/11,Kolkata,50.628,62.2
29/05/11,Kolkata,36.62,51.2
30/05/11,Kolkata,50.082499999999996,56.25
31/05/11,Kolkata,54.153999999999996,63.8
01/06/11,Kolkata,51.35,55.6
02/06/11,Kolkata,46.22222222222222,58.0
03/06/11,Kolkata,56.705999999999996,62.0
04/06/11,Kolkata,48.055,53.666666666666664
05/06/11,Kolkata,40.1325,52.75
06/06/11,Kolkata,34.958,57.2
07/06/11,Kolkata,35.43,61.111111111111114
08/06/11,Kolkata,39.010000000000005,57.0
09/06/11,Kolkata,62.54200000000001,68.4
10/06/11,Kolkata,53.528333333333336,64.16666666666667
11/06/11,Kolkata,51.974000000000004,59.6
12/06/11,Kolkata,39.884,45.8
13/06/11,Kolkata,33.18,47.0
14/06/11,Kolkata,31.502,52.4
15/06/11,Kolkata,29.13,43.333333333333336
16/06/11,Kolkata,31.276,38.0
17/06/11,Kolkata,27.548333333333332,34.166666666666664
18/06/11,Kolkata,26.7275,40.0
19/06/11,Kolkata,38.884,42.0
20/06/11,Kolkata,40.196,49.6
21/06/11,Kolkata,47.057500000000005,54.75
22/06/11,Kolkata,48.873333333333335,55.666666666666664
23/06/11,Kolkata,57.678,59.6
24/06/11,Kolkata,55.326,62.8
25/06/11,Kolkata,52.903999999999996,56.2
26/06/11,Kolkata,42.582,49.0
27/06/11,Kolkata,41.928,58.2
28/06/11,Kolkata,36.81111111111111,51.666666666666664
29/06/11,Kolkata,53.10333333333333,58.666666666666664
30/06/11,Kolkata,51.42666666666667,60.166666666666664
01/07/11,Kolkata,59.43833333333333,61.666666666666664
02/07/11,Kolkata,66.518,69.4
03/07/11,Kolkata,45.93166666666667,51.333333333333336
04/07/11,Kolkata,54.425000000000004,61.5
05/07/11,Kolkata,32.141666666666666,41.5
06/07/11,Kolkata,26.463333333333335,40.666666666666664
07/07/11,Kolkata,29.413333333333338,54.5
08/07/11,Kolkata,50.480000000000004,57.714285714285715
09/07/11,Kolkata,43.35888888888889,53.111111111111114
10/07/11,Kolkata,46.10999999999999,46.333333333333336
11/07/11,Kolkata,42.903333333333336,48.333333333333336
12/07/11,Kolkata,28.43,45.2
13/07/11,Kolkata,39.928333333333335,49.142857142857146
14/07/11,Kolkata,26.302222222222223,35.7
15/07/11,Kolkata,36.446000000000005,47.0
16/07/11,Kolkata,25.538,37.666666666666664
17/07/11,Kolkata,22.758,35.666666666666664
18/07/11,Kolkata,33.0025,50.0
19/07/11,Kolkata,37.984,57.5
20/07/11,Kolkata,39.029,55.27272727272727
21/07/11,Kolkata,30.764,48.2
22/07/11,Kolkata,42.68571428571429,53.714285714285715
23/07/11,Kolkata,41.755,56.166666666666664
24/07/11,Kolkata,30.974444444444444,40.0
25/07/11,Kolkata,35.623333333333335,43.166666666666664
26/07/11,Kolkata,29.540000000000003,44.333333333333336
27/07/11,Kolkata,42.916666666666664,53.333333333333336
28/07/11,Kolkata,35.02166666666667,47.0
29/07/11,Kolkata,32.54142857142857,44.57142857142857
30/07/11,Kolkata,23.865,38.0
31/07/11,Kolkata,40.946000000000005,43.4
01/08/11,Kolkata,39.681666666666665,55.833333333333336
02/08/11,Kolkata,47.26833333333334,53.5
03/08/11,Kolkata,40.84285714285714,46.0
04/08/11,Kolkata,42.096666666666664,52.0
05/08/11,Kolkata,43.01285714285715,57.42857142857143
06/08/11,Kolkata,41.763333333333335,50.666666666666664
07/08/11,Kolkata,30.12166666666667,44.0
08/08/11,Kolkata,25.136666666666667,44.666666666666664
09/08/11,Kolkata,37.416666666666664,43.166666666666664
10/08/11,Kolkata,42.791666666666664,57.333333333333336
11/08/11,Kolkata,31.586000000000002,48.5
12/08/11,Kolkata,20.198333333333334,36.0
13/08/11,Kolkata,32.528333333333336,40.0
14/08/11,Kolkata,28.054999999999996,41.333333333333336
15/08/11,Kolkata,40.62111111111111,49.44444444444444
16/08/11,Kolkata,42.50666666666667,57.0
17/08/11,Kolkata,38.24142857142857,45.285714285714285
18/08/11,Kolkata,42.822,59.0
19/08/11,Kolkata,36.66285714285714,49.285714285714285
20/08/11,Kolkata,46.23,49.333333333333336
21/08/11,Kolkata,40.612,48.6
22/08/11,Kolkata,42.77166666666667,50.166666666666664
23/08/11,Kolkata,37.64833333333333,48.5
24/08/11,Kolkata,37.31,45.285714285714285
25/08/11,Kolkata,34.169999999999995,46.333333333333336
26/08/11,Kolkata,28.595714285714287,43.42857142857143
27/08/11,Kolkata,24.153333333333336,38.166666666666664
28/08/11,Kolkata,31.849999999999998,37.833333333333336
29/08/11,Kolkata,32.963,41.4
30/08/11,Kolkata,30.272000000000002,42.8
31/08/11,Kolkata,28.735714285714288,35.0
01/09/11,Kolkata,22.735,34.0
02/09/11,Kolkata,23.349999999999998,39.57142857142857
03/09/11,Kolkata,32.64,40.25
04/09/11,Kolkata,21.607999999999997,35.0
05/09/11,Kolkata,29.076999999999998,48.4
06/09/11,Kolkata,28.753999999999998,46.0
07/09/11,Kolkata,40.14142857142857,46.57142857142857
08/09/11,Kolkata,42.401666666666664,60.666666666666664
09/09/11,Kolkata,33.995,47.333333333333336
10/09/11,Kolkata,40.156666666666666,53.666666666666664
11/09/11,Kolkata,39.672222222222224,52.666666666666664
12/09/11,Kolkata,54.79,73.5
01/10/11,Kolkata,82.89666666666666,87.66666666666667
02/10/11,Kolkata,85.55666666666666,88.16666666666667
03/10/11,Kolkata,92.605,99.16666666666667
04/10/11,Kolkata,87.88,98.5
05/10/11,Kolkata,72.944,89.4
06/10/11,Kolkata,54.71666666666667,69.16666666666667
07/10/11,Kolkata,53.904999999999994,67.8
08/10/11,Kolkata,55.45,84.6
09/10/11,Kolkata,70.57000000000001,87.2
10/10/11,Kolkata,103.06333333333333,121.16666666666667
11/10/11,Kolkata,84.982,91.0
12/10/11,Kolkata,88.07333333333334,91.83333333333333
13/10/11,Kolkata,93.43666666666667,98.5
14/10/11,Kolkata,96.03500000000001,103.16666666666667
15/10/11,Kolkata,101.95666666666666,109.66666666666667
16/10/11,Kolkata,125.09666666666665,120.83333333333333
17/10/11,Kolkata,86.92,94.44444444444444
18/10/11,Kolkata,35.49166666666667,67.5
19/10/11,Kolkata,50.53333333333333,66.16666666666667
20/10/11,Kolkata,102.23333333333333,108.83333333333333
21/10/11,Kolkata,70.74571428571429,80.85714285714286
22/10/11,Kolkata,61.36,77.0
23/10/11,Kolkata,85.165,88.66666666666667
24/10/11,Kolkata,91.91333333333334,97.5
25/10/11,Kolkata,115.07222222222224,115.77777777777777
26/10/11,Kolkata,261.18,220.42857142857142
27/10/11,Kolkata,129.358,127.0
28/10/11,Kolkata,118.125,115.83333333333333
29/10/11,Kolkata,125.89333333333333,130.83333333333334
30/10/11,Kolkata,125.96399999999998,136.8
31/10/11,Kolkata,135.34666666666666,151.0
01/11/11,Kolkata,129.64166666666668,136.83333333333334
02/11/11,Kolkata,154.45285714285714,150.71428571428572
03/11/11,Kolkata,150.092,160.8
04/11/11,Kolkata,168.95428571428573,167.28571428571428
05/11/11,Kolkata,183.392,160.5
06/11/11,Kolkata,174.85399999999998,168.2
07/11/11,Kolkata,172.42666666666665,152.83333333333334
08/11/11,Kolkata,104.16666666666667,112.33333333333333
09/11/11,Kolkata,127.62285714285714,130.28571428571428
10/11/11,Kolkata,127.82666666666667,148.16666666666666
11/11/11,Kolkata,128.5,131.66666666666666
12/11/11,Kolkata,91.34555555555556,96.77777777777777
13/11/11,Kolkata,82.19833333333334,94.66666666666667
14/11/11,Kolkata,108.76833333333333,132.16666666666666
15/11/11,Kolkata,157.67000000000002,160.2
16/11/11,Kolkata,136.07857142857142,147.14285714285714
17/11/11,Kolkata,157.89333333333335,170.66666666666666
18/11/11,Kolkata,165.855,150.3
19/11/11,Kolkata,156.20666666666668,145.16666666666666
20/11/11,Kolkata,142.52333333333334,141.16666666666666
21/11/11,Kolkata,134.61777777777777,137.44444444444446
22/11/11,Kolkata,148.24,154.5
23/11/11,Kolkata,129.37,164.16666666666666
24/11/11,Kolkata,115.355,153.66666666666666
25/11/11,Kolkata,155.21,164.57142857142858
26/11/11,Kolkata,164.53166666666667,169.5
27/11/11,Kolkata,141.53444444444443,145.22222222222223
28/11/11,Kolkata,156.595,174.33333333333334
29/11/11,Kolkata,170.98000000000002,167.66666666666666
30/11/11,Kolkata,225.04142857142855,219.28571428571428
01/12/11,Kolkata,201.85833333333335,207.83333333333334
02/12/11,Kolkata,210.89000000000001,229.33333333333334
03/12/11,Kolkata,136.25666666666666,161.66666666666666
04/12/11,Kolkata,141.865,165.83333333333334
05/12/11,Kolkata,168.57333333333335,193.33333333333334
06/12/11,Kolkata,197.72857142857143,185.42857142857142
07/12/11,Kolkata,161.76500000000001,160.33333333333334
08/12/11,Kolkata,167.69400000000002,156.0
09/12/11,Kolkata,196.34714285714287,189.42857142857142
10/12/11,Kolkata,217.69833333333335,192.66666666666666
11/12/11,Kolkata,156.832,144.0
12/12/11,Kolkata,156.51500000000001,138.3
13/12/11,Kolkata,160.435,141.66666666666666
14/12/11,Kolkata,180.95833333333334,156.83333333333334
15/12/11,Kolkata,177.8183333333333,157.5
16/12/11,Kolkata,219.96,182.14285714285714
17/12/11,Kolkata,199.63,166.5
18/12/11,Kolkata,220.28333333333333,180.16666666666666
19/12/11,Kolkata,199.68999999999997,166.66666666666666
20/12/11,Kolkata,178.52333333333334,152.33333333333334
21/12/11,Kolkata,178.93285714285713,153.28571428571428
22/12/11,Kolkata,195.42166666666665,166.5
23/12/11,Kolkata,239.09857142857143,205.42857142857142
24/12/11,Kolkata,202.404,168.4
25/12/11,Kolkata,206.94833333333335,171.16666666666666
26/12/11,Kolkata,186.3,157.6
27/12/11,Kolkata,199.72166666666666,174.5
28/12/11,Kolkata,232.72,194.85714285714286
29/12/11,Kolkata,156.42333333333332,137.5
30/12/11,Kolkata,147.74200000000002,133.1
31/12/11,Kolkata,135.12166666666667,126.66666666666667
13/09/11,Kolkata,59.225,63.5
14/09/11,Kolkata,29.308333333333334,47.833333333333336
15/09/11,Kolkata,30.103333333333335,55.833333333333336
16/09/11,Kolkata,54.89142857142857,70.14285714285714
17/09/11,Kolkata,50.445,59.166666666666664
18/09/11,Kolkata,32.106,52.4
19/09/11,Kolkata,48.28,66.83333333333333
20/09/11,Kolkata,28.83,53.833333333333336
21/09/11,Kolkata,31.792857142857144,48.42857142857143
22/09/11,Kolkata,26.340000000000003,45.166666666666664
23/09/11,Kolkata,34.711666666666666,51.166666666666664
24/09/11,Kolkata,39.980000000000004,54.7
25/09/11,Kolkata,47.19333333333333,54.0
26/09/11,Kolkata,53.79600000000001,73.4
27/09/11,Kolkata,60.86714285714286,71.28571428571429
28/09/11,Kolkata,88.526,89.0
29/09/11,Kolkata,89.11800000000001,96.2
30/09/11,Kolkata,102.36999999999999,101.71428571428571
