01/01/13 : [306.8014285714286, 263.57142857142856]
26/04/13 : [63.005, 63.0]
27/04/13 : [80.685, 78.5]
28/04/13 : [59.68000000000001, 59.833333333333336]
29/04/13 : [66.84, 67.14285714285714]
30/04/13 : [70.31, 70.5]
01/05/13 : [65.205, 65.0]
02/05/13 : [60.15857142857143, 60.285714285714285]
03/05/13 : [77.55, 77.16666666666667]
04/05/13 : [55.81999999999999, 55.5]
05/05/13 : [42.545, 42.5]
06/05/13 : [52.98166666666666, 53.5]
07/05/13 : [53.61714285714286, 58.857142857142854]
08/05/13 : [53.335, 53.5]
09/05/13 : [59.7, 60.0]
10/05/13 : [57.855714285714285, 57.857142857142854]
11/05/13 : [63.17666666666667, 63.333333333333336]
12/05/13 : [61.215, 61.5]
13/05/13 : [50.97, 53.833333333333336]
14/05/13 : [47.465714285714284, 48.42857142857143]
15/05/13 : [38.36, 39.0]
16/05/13 : [57.69, 63.0]
17/05/13 : [79.92999999999999, 78.5]
18/05/13 : [78.74, 78.0]
19/05/13 : [54.894000000000005, 55.0]
20/05/13 : [63.711666666666666, 64.0]
21/05/13 : [53.41, 53.333333333333336]
22/05/13 : [59.263999999999996, 59.8]
23/05/13 : [66.67714285714285, 68.57142857142857]
24/05/13 : [69.69, 70.0]
25/05/13 : [63.2, 63.0]
26/05/13 : [53.843333333333334, 54.0]
27/05/13 : [51.923333333333325, 52.5]
28/05/13 : [28.959999999999997, 35.333333333333336]
29/05/13 : [37.68666666666667, 39.833333333333336]
30/05/13 : [29.702857142857145, 34.857142857142854]
31/05/13 : [63.25, 63.5]
01/06/13 : [48.375, 48.0]
02/06/13 : [49.915, 50.0]
03/06/13 : [43.785000000000004, 44.0]
04/06/13 : [45.791428571428575, 48.285714285714285]
05/06/13 : [50.72, 51.0]
06/06/13 : [31.296666666666667, 44.0]
07/06/13 : [42.85999999999999, 42.833333333333336]
08/06/13 : [51.06166666666667, 51.333333333333336]
09/06/13 : [54.105000000000004, 54.0]
10/06/13 : [53.05500000000001, 55.5]
11/06/13 : [54.48857142857143, 61.285714285714285]
12/06/13 : [23.59, 23.5]
13/06/13 : [34.78285714285714, 39.142857142857146]
14/06/13 : [38.43333333333333, 38.833333333333336]
15/06/13 : [55.285, 55.5]
16/06/13 : [66.51666666666667, 66.83333333333333]
17/06/13 : [67.29833333333333, 67.5]
18/06/13 : [56.74666666666667, 65.33333333333333]
19/06/13 : [62.163333333333334, 62.166666666666664]
20/06/13 : [57.40857142857143, 63.857142857142854]
21/06/13 : [49.22, 49.5]
22/06/13 : [45.394999999999996, 47.0]
23/06/13 : [24.66, 25.5]
24/06/13 : [35.83166666666667, 38.0]
25/06/13 : [36.95285714285715, 40.42857142857143]
26/06/13 : [49.254999999999995, 49.0]
27/06/13 : [49.70166666666666, 50.166666666666664]
28/06/13 : [59.34166666666667, 59.833333333333336]
29/06/13 : [68.19, 70.5]
30/06/13 : [41.485, 47.5]
01/07/13 : [61.61, 63.5]
02/07/13 : [45.09571428571429, 45.714285714285715]
03/07/13 : [41.800000000000004, 43.166666666666664]
04/07/13 : [37.02333333333333, 38.0]
05/07/13 : [44.285000000000004, 44.666666666666664]
06/07/13 : [42.405, 42.833333333333336]
07/07/13 : [24.195, 25.0]
08/07/13 : [37.165, 37.5]
09/07/13 : [36.98142857142857, 37.714285714285715]
10/07/13 : [23.669999999999998, 28.5]
11/07/13 : [30.12833333333333, 32.333333333333336]
12/07/13 : [27.095, 31.666666666666668]
13/07/13 : [27.525000000000002, 37.5]
14/07/13 : [29.77333333333333, 29.833333333333332]
15/07/13 : [26.87, 29.166666666666668]
16/07/13 : [22.05666666666667, 27.333333333333332]
17/07/13 : [35.61333333333334, 39.0]
18/07/13 : [36.728571428571435, 38.142857142857146]
19/07/13 : [15.65, 26.0]
20/07/13 : [18.29, 25.0]
21/07/13 : [19.345, 22.0]
22/07/13 : [14.7, 22.5]
23/07/13 : [27.58857142857143, 30.0]
24/07/13 : [20.605, 30.0]
25/07/13 : [23.319999999999997, 24.0]
26/07/13 : [36.728571428571435, 37.0]
27/07/13 : [50.505, 51.5]
28/07/13 : [47.515, 47.5]
29/07/13 : [44.50285714285714, 46.0]
30/07/13 : [38.44833333333333, 39.166666666666664]
31/07/13 : [26.985, 27.0]
01/08/13 : [39.49857142857143, 39.714285714285715]
02/08/13 : [41.13833333333333, 41.333333333333336]
03/08/13 : [40.03, 48.5]
04/08/13 : [31.465000000000003, 34.5]
05/08/13 : [29.418333333333333, 33.833333333333336]
06/08/13 : [30.048571428571428, 34.142857142857146]
07/08/13 : [38.63, 51.5]
08/08/13 : [43.85999999999999, 57.0]
09/08/13 : [38.199999999999996, 43.166666666666664]
10/08/13 : [47.10166666666667, 52.0]
11/08/13 : [-1, -1]
12/08/13 : [-1, -1]
13/08/13 : [40.1, 43.4]
14/08/13 : [-1, 38.0]
15/08/13 : [27.69, 28.0]
16/08/13 : [36.29142857142857, 40.42857142857143]
17/08/13 : [27.825000000000003, 34.0]
18/08/13 : [42.16166666666667, 45.833333333333336]
19/08/13 : [35.15833333333333, 41.5]
20/08/13 : [16.32, 29.5]
21/08/13 : [29.958333333333332, 34.833333333333336]
22/08/13 : [40.83571428571429, 43.42857142857143]
23/08/13 : [38.555, 38.5]
24/08/13 : [36.305, 46.0]
25/08/13 : [48.6, 55.5]
26/08/13 : [60.221666666666664, 64.5]
27/08/13 : [55.16142857142857, 61.285714285714285]
28/08/13 : [27.0, 38.5]
29/08/13 : [46.68666666666667, 46.833333333333336]
30/08/13 : [64.428, 64.6]
31/08/13 : [95.2, 95.0]
01/09/13 : [90.35, 90.0]
02/09/13 : [49.674, 50.4]
03/09/13 : [51.49714285714286, 59.57142857142857]
04/09/13 : [80.515, 78.5]
05/09/13 : [74.425, 72.83333333333333]
06/09/13 : [74.78285714285714, 77.71428571428571]
07/09/13 : [42.71, 47.0]
08/09/13 : [50.919999999999995, 54.666666666666664]
09/09/13 : [51.288333333333334, 57.166666666666664]
10/09/13 : [45.35666666666666, 57.666666666666664]
11/09/13 : [43.76, 47.333333333333336]
12/09/13 : [63.66571428571428, 67.14285714285714]
13/09/13 : [82.55, 89.0]
14/09/13 : [35.62, 50.5]
15/09/13 : [25.095, 33.0]
16/09/13 : [61.540000000000006, 81.5]
17/09/13 : [50.959999999999994, 67.5]
18/09/13 : [50.715714285714284, 55.285714285714285]
19/09/13 : [47.526666666666664, 49.5]
20/09/13 : [12.936666666666667, 34.666666666666664]
21/09/13 : [46.583333333333336, 52.5]
22/09/13 : [23.405, 30.0]
23/09/13 : [63.38, 70.5]
24/09/13 : [56.50428571428571, 57.142857142857146]
25/09/13 : [50.52333333333333, 52.0]
26/09/13 : [90.25333333333333, 101.0]
27/09/13 : [66.82333333333334, 69.66666666666667]
28/09/13 : [63.826, 70.2]
29/09/13 : [19.715, 32.5]
30/09/13 : [43.49, 48.0]
01/10/13 : [20.59, 30.333333333333332]
02/10/13 : [51.544999999999995, 54.833333333333336]
03/10/13 : [46.357142857142854, 52.285714285714285]
04/10/13 : [47.585, 49.166666666666664]
05/10/13 : [47.015, 52.5]
06/10/13 : [50.205, 54.0]
07/10/13 : [61.91285714285714, 62.714285714285715]
08/10/13 : [66.64, 68.16666666666667]
09/10/13 : [33.515, 72.0]
10/10/13 : [54.185, 57.5]
11/10/13 : [83.55666666666667, 83.66666666666667]
12/10/13 : [67.45, 67.83333333333333]
13/10/13 : [67.90333333333334, 67.83333333333333]
14/10/13 : [74.31833333333333, 73.66666666666667]
15/10/13 : [34.415, 39.5]
16/10/13 : [59.663333333333334, 60.666666666666664]
17/10/13 : [98.495, 96.5]
18/10/13 : [86.07, 86.0]
19/10/13 : [74.92, 75.0]
20/10/13 : [69.165, 69.5]
21/10/13 : [50.72, 64.5]
22/10/13 : [49.01714285714286, 55.857142857142854]
23/10/13 : [73.27, 74.33333333333333]
24/10/13 : [47.06666666666666, 53.666666666666664]
25/10/13 : [36.74, 40.333333333333336]
26/10/13 : [34.36833333333333, 41.5]
27/10/13 : [65.665, 66.5]
28/10/13 : [90.77142857142857, 90.14285714285714]
29/10/13 : [136.305, 124.0]
30/10/13 : [124.40333333333335, 114.33333333333333]
31/10/13 : [130.11833333333334, 121.16666666666667]
01/11/13 : [175.285, 150.0]
02/11/13 : [163.898, 153.2]
03/11/13 : [163.93099999999998, 173.8]
04/11/13 : [182.77, 155.5]
05/11/13 : [122.74000000000001, 113.5]
06/11/13 : [112.57363636363635, 106.72727272727273]
07/11/13 : [130.57999999999998, 120.5]
08/11/13 : [118.62333333333333, 112.0]
09/11/13 : [105.015, 100.5]
10/11/13 : [96.595, 92.5]
11/11/13 : [119.175, 113.16666666666667]
12/11/13 : [134.73, 123.16666666666667]
13/11/13 : [133.90666666666667, 122.66666666666667]
14/11/13 : [161.545, 145.5]
15/11/13 : [62.655, 91.0]
16/11/13 : [128.685, 132.0]
17/11/13 : [116.85999999999999, 119.0]
18/11/13 : [147.05, 140.5]
19/11/13 : [164.90166666666667, 155.0]
20/11/13 : [245.33666666666667, 235.5]
21/11/13 : [152.25666666666666, 170.33333333333334]
22/11/13 : [155.84166666666667, 147.83333333333334]
23/11/13 : [179.83666666666667, 180.66666666666666]
24/11/13 : [141.375, 127.5]
25/11/13 : [168.41, 157.0]
26/11/13 : [217.76999999999998, 179.0]
27/11/13 : [234.3, 205.0]
28/11/13 : [164.99428571428572, 156.42857142857142]
29/11/13 : [202.78166666666667, 193.0]
30/11/13 : [195.66, 163.5]
01/12/13 : [190.45, 160.0]
02/12/13 : [201.89000000000001, 189.0]
03/12/13 : [226.7057142857143, 199.42857142857142]
04/12/13 : [173.91, 149.5]
05/12/13 : [168.65714285714284, 152.28571428571428]
06/12/13 : [184.89666666666668, 174.5]
07/12/13 : [187.93, 158.5]
08/12/13 : [192.62833333333333, 181.5]
09/12/13 : [207.51166666666668, 188.83333333333334]
10/12/13 : [164.0, 152.33333333333334]
11/12/13 : [205.32833333333335, 202.16666666666666]
12/12/13 : [226.93, 212.85714285714286]
13/12/13 : [92.65, 145.0]
14/12/13 : [92.83, 121.5]
15/12/13 : [125.455, 133.0]
16/12/13 : [213.24833333333333, 202.33333333333334]
17/12/13 : [225.30285714285714, 204.85714285714286]
18/12/13 : [196.535, 164.5]
19/12/13 : [289.81, 245.33333333333334]
20/12/13 : [173.70666666666668, 163.33333333333334]
21/12/13 : [177.505, 164.33333333333334]
22/12/13 : [134.275, 121.5]
23/12/13 : [145.0, 125.0]
24/12/13 : [214.32857142857142, 195.57142857142858]
25/12/13 : [213.99833333333333, 192.0]
26/12/13 : [251.63666666666666, 209.0]
27/12/13 : [259.90000000000003, 240.33333333333334]
28/12/13 : [248.08833333333334, 225.66666666666666]
29/12/13 : [197.68, 165.0]
30/12/13 : [175.8957142857143, 165.14285714285714]
31/12/13 : [259.4883333333333, 227.66666666666666]
